gene_id	ec
g64118.t1	3.4.19.12
g64152.t1	2.6.1.1
g64163.t1	3.1.3.16;3.1.3.48
g64183.t1	2.7.1.71
g64184.t1	2.7.1.71
g64210.t1	4.2.3.104;4.2.3.21;4.2.3.40;4.2.3.57;4.2.3.69;4.2.3.75;4.2.3.78;4.2.3.79;4.2.3.88
g64212.t1	2.7.7.79
g64214.t1	3.2.1.39
g64253.t1	2.4.1.173
g64254.t1	2.4.1.173
g64256.t1	2.4.1.173
g64259.t1	5.4.99.30
g64287.t1	2.7.11.1
g6437.t1	2.5.1.112;2.5.1.27
g64371.t1	2.3.1.133
g64375.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g64376.t1	2.4.1.218;2.4.1.271;2.4.1.324
g64382.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g64383.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g64384.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g64399.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g64427.t1	3.6.4.12
g64444.t1	2.1.1.310
g64450.t1	1.1.1.193;3.5.4.26
g64455.t1	2.1.3.15;6.4.1.2
g64492.t1	3.6.4.12
g64494.t1	3.6.3.44
g64498.t1	3.6.4.12
g64516.t1	2.7.11.1
g64531.t1	2.1.1.79
g64540.t1	2.1.1.79
g64542.t1	2.1.1.79
g64553.t1	5.3.3.2
g64564.t1	1.1.1.348
g64565.t1	3.1.3.48
g64583.t1	3.4.19.12
g64600.t1	3.4.19.12
g64601.t1	2.7.11.22;2.7.11.23
g64602.t1	2.7.8.5
g64615.t1	6.3.5.4
g64617.t1	6.3.5.4
g64642.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g64667.t1	2.4.1.215
g64688.t1	2.7.1.134;2.7.1.159;6.1.1.12
g64699.t1	1.3.5.1
g64700.t1	1.3.5.1
g64714.t1	4.1.3.4
g64716.t1	1.1.1.206;1.1.1.236
g6472.t1	1.1.1.348
g64744.t1	3.1.3.12
g64754.t1	1.3.3.6
g64759.t1	3.1.3.36
g64789.t1	5.5.1.4
g64813.t1	2.6.1.1;2.6.1.78;2.6.1.79
g64817.t1	1.10.3.3
g64825.t1	3.6.3.44
g64852.t1	3.5.1.3
g64875.t1	1.10.3.3
g64899.t1	5.2.1.8
g64923.t1	3.6.3.44
g64924.t1	3.5.1.3
g64960.t1	1.1.1.101
g64962.t1	4.2.3.104;4.2.3.40;4.2.3.57;4.2.3.69;4.2.3.75;4.2.3.78;4.2.3.79;4.2.3.88
g64969.t1	2.5.1.112;2.5.1.27
g64970.t1	3.6.3.44
g64974.t1	2.3.2.27
g64977.t1	2.6.1.40;2.6.1.44
g65.t1	2.1.1.276;2.1.1.278
g65050.t1	2.7.11.1
g65103.t1	2.3.2.27
g65117.t1	2.4.1.25
g65119.t1	3.6.4.12
g65121.t1	2.3.1.91
g65148.t1	1.14.15.24
g65149.t1	3.4.19.12
g65185.t1	3.1.3.16;3.1.3.48
g6520.t1	2.7.7.6
g65205.t1	2.7.1.71
g65214.t1	2.7.7.79
g65252.t1	4.2.3.104;4.2.3.21;4.2.3.40;4.2.3.57;4.2.3.69;4.2.3.75;4.2.3.78;4.2.3.79;4.2.3.88
g65254.t1	2.7.7.79
g65255.t1	3.2.1.39
g65266.t1	2.7.10.1;2.7.11.1
g65272.t1	2.7.11.22;2.7.11.23
g65275.t1	3.4.19.12
g65279.t1	2.3.1.225
g65282.t1	1.17.4.1
g65296.t1	2.7.11.1
g65299.t1	2.7.4.3
g65363.t1	2.1.1.43
g65371.t1	2.7.1.35
g65380.t1	1.10.3.2
g65382.t1	1.10.3.2
g65383.t1	3.6.3.44
g65384.t1	3.6.4.12
g65389.t1	1.10.3.2
g65419.t1	2.7.11.1
g65441.t1	1.10.3.2
g65443.t1	1.10.3.2
g65446.t1	2.7.7.64
g65448.t1	6.3.3.1
g65475.t1	3.6.3.44
g65512.t1	2.7.11.1
g6552.t1	2.4.1.215
g65546.t1	2.7.10.1;2.7.11.1
g65554.t1	2.7.11.22;2.7.11.23
g65559.t1	3.4.19.12
g65564.t1	2.3.1.225
g65568.t1	2.7.11.1
g65569.t1	2.7.11.1
g65570.t1	2.7.11.1
g65571.t1	1.17.4.1
g65580.t1	2.1.1.104
g65581.t1	2.1.1.104
g65584.t1	3.6.4.12
g65600.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g65602.t1	2.5.1.112;2.5.1.27
g65606.t1	4.99.1.10
g65608.t1	2.3.1.91
g65611.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g65625.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g65633.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g65635.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g65636.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g65637.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g65644.t1	1.2.4.4
g65646.t1	2.7.11.1
g65648.t1	2.7.11.1
g65669.t1	2.3.1.133
g65696.t1	2.4.1.43
g65697.t1	3.1.3.16
g65702.t1	3.1.3.16
g65722.t1	3.6.3.44
g65736.t1	1.11.1.7
g65739.t1	2.3.1.196;2.3.1.232
g65740.t1	1.1.1.1
g65781.t1	3.2.1.4
g65807.t1	1.1.1.348
g65809.t1	1.1.1.348
g65814.t1	5.4.99.8
g65818.t1	2.7.11.1
g6583.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g65866.t1	2.7.11.1
g65868.t1	3.6.3.44
g65872.t1	4.1.1.22
g65878.t1	3.6.4.13
g65908.t1	4.1.1.22
g65937.t1	3.6.3.44
g6595.t1	1.11.1.7
g65956.t1	2.7.11.1
g65977.t1	3.1.3.11
g65998.t1	2.4.1.173
g66000.t1	2.4.1.173
g66015.t1	2.4.1.12
g66016.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g66017.t1	3.6.4.13
g66018.t1	3.6.4.12
g66019.t1	3.6.4.12
g66027.t1	2.7.11.1
g66028.t1	3.1.26.5
g66029.t1	6.3.3.2
g66033.t1	1.1.1.219;1.1.1.234
g66068.t1	4.2.3.104;4.2.3.40;4.2.3.57;4.2.3.69;4.2.3.75;4.2.3.78;4.2.3.79;4.2.3.88
g66081.t1	2.3.1.225
g66083.t1	2.7.11.1
g66084.t1	3.6.1.1
g66085.t1	1.11.1.7
g66086.t1	1.11.1.7
g66087.t1	1.11.1.7
g66090.t1	2.7.11.22;2.7.11.23
g66092.t1	1.1.1.288
g66094.t1	1.1.1.288
g66103.t1	3.2.1.14
g66106.t1	3.4.17.22
g66107.t1	2.7.1.32;2.7.1.82
g66108.t1	3.6.5.5
g66115.t1	3.6.5.5
g66118.t1	3.6.4.12
g66119.t1	5.4.2.11
g66126.t1	3.6.5.5
g66127.t1	3.6.5.5
g66128.t1	3.1.3.36
g66135.t1	2.4.2.8
g66154.t1	5.4.99.45
g66157.t1	5.3.99.3
g66159.t1	1.14.18.5
g66162.t1	1.14.18.5
g66175.t1	1.10.3.2
g66183.t1	2.7.1.11
g66198.t1	2.3.2.27
g662.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g66209.t1	2.3.2.27
g66210.t1	2.7.7.64
g66212.t1	2.3.2.27
g66215.t1	2.3.2.27
g66226.t1	6.3.2.51
g66243.t1	2.7.10.1;2.7.11.1
g66244.t1	2.7.1.11
g66245.t1	2.7.1.11
g66273.t1	3.6.3.44
g66275.t1	3.4.23.5
g66294.t1	2.4.1.12
g66295.t1	5.4.2.11
g66321.t1	3.1.3.12
g66323.t1	3.6.4.12
g66352.t1	3.2.1.78
g66369.t1	2.7.11.1
g66393.t1	2.7.11.1
g66395.t1	3.1.3.16
g66416.t1	5.2.1.8
g66420.t1	5.2.1.8
g66423.t1	3.1.3.16;3.1.3.48
g66424.t1	1.4.3.16
g66425.t1	2.3.2.27
g66446.t1	2.4.1.324
g66448.t1	2.4.1.324
g66449.t1	2.4.1.324
g66451.t1	2.4.1.324
g66452.t1	2.4.1.324
g66454.t1	2.4.1.324
g66455.t1	2.4.1.324
g66456.t1	2.4.1.324
g66457.t1	2.4.1.324
g66483.t1	2.5.1.54
g66489.t1	2.7.11.1
g66493.t1	1.1.1.1;1.1.1.284
g66495.t1	1.1.1.1;1.1.1.284
g66498.t1	6.1.1.11
g66501.t1	6.1.1.11
g66502.t1	1.11.1.11
g66510.t1	2.4.2.29
g66516.t1	3.5.1.4
g66525.t1	2.3.2.27
g66527.t1	3.6.1.1
g66533.t1	2.3.2.27
g66555.t1	2.5.1.112;2.5.1.27
g66569.t1	2.7.11.1
g66590.t1	2.3.1.91
g66591.t1	2.3.1.91
g66598.t1	3.4.19.12
g66611.t1	4.3.2.1
g66612.t1	2.2.1.6
g66620.t1	1.6.2.4
g66621.t1	6.1.1.16
g66627.t1	2.5.1.60
g66632.t1	2.1.3.15;6.4.1.2
g66633.t1	1.6.5.3
g66652.t1	2.3.2.26
g66657.t1	4.2.2.23
g66658.t1	4.2.2.23
g66659.t1	4.2.2.23
g66660.t1	4.2.2.23
g66661.t1	4.2.2.23
g66676.t1	1.11.1.7
g66678.t1	2.1.2.1
g66680.t1	2.7.11.11
g66689.t1	1.2.1.70
g66691.t1	4.1.1.49
g66708.t1	2.3.2.31
g66714.t1	2.7.1.17
g66715.t1	2.7.1.17
g66726.t1	2.7.1.134;2.7.1.159
g6673.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g66751.t1	2.6.1.42
g66753.t1	2.6.1.42
g66769.t1	1.6.5.3
g66772.t1	3.6.4.12
g66775.t1	4.4.1.14
g66780.t1	1.14.14.17
g668.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g66802.t1	2.3.1.91
g66803.t1	5.2.1.8
g66804.t1	2.3.1.91
g66833.t1	2.7.7.7;3.6.3.8
g66848.t1	2.4.2.7
g66868.t1	2.1.1.322
g66882.t1	1.14.13.53;1.14.13.89;1.14.14.19;1.14.14.32
g66883.t1	1.14.13.53;1.14.13.89;1.14.14.19;1.14.14.32
g66885.t1	1.14.13.53;1.14.13.89;1.14.14.19;1.14.14.32
g66888.t1	1.14.13.53;1.14.13.89;1.14.14.19;1.14.14.32
g669.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g66901.t1	1.13.11.12;1.13.11.58
g66914.t1	2.7.11.1
g66916.t1	2.7.4.3
g66955.t1	2.1.1.43
g66960.t1	2.7.1.35
g66968.t1	1.10.3.2
g66972.t1	1.10.3.2
g66978.t1	1.10.3.2
g6699.t1	3.1.13.4
g66992.t1	2.5.1.112;2.5.1.27
g66993.t1	3.2.1.78
g670.t1	1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g67018.t1	1.10.3.2
g67023.t1	2.7.7.64
g67025.t1	1.10.3.2
g67027.t1	1.10.3.2
g67030.t1	1.10.3.2
g67033.t1	2.7.7.64
g67035.t1	6.3.3.1
g67060.t1	3.6.3.44
g67088.t1	2.4.1.330
g67128.t1	2.1.1.104
g67129.t1	2.1.1.104
g67148.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g67152.t1	4.99.1.10
g67159.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g67172.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g67176.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g67177.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g67179.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g67189.t1	1.2.4.4
g67229.t1	2.7.11.1
g67237.t1	2.4.1.43
g67238.t1	3.1.3.16
g67240.t1	3.1.3.16
g67265.t1	3.5.1.52
g67281.t1	1.11.1.7
g67294.t1	2.3.1.196;2.3.1.232
g67296.t1	3.6.4.12
g67298.t1	2.3.2.31
g67302.t1	1.1.1.1
g67304.t1	3.6.3.44
g67305.t1	2.5.1.112;2.5.1.27
g67308.t1	4.2.3.104;4.2.3.13;4.2.3.133;4.2.3.47;4.2.3.57;4.2.3.73;4.2.3.75;4.2.3.86;4.2.3.88
g67325.t1	3.5.1.4
g67340.t1	3.2.1.4
g67393.t1	5.4.99.8
g67397.t1	2.7.11.1
g67438.t1	2.7.11.1
g67444.t1	4.1.1.22
g67479.t1	4.1.1.22
g675.t1	3.6.3.44
g67508.t1	3.6.3.44
g67526.t1	2.7.11.1
g67544.t1	3.1.3.11
g67564.t1	2.4.1.173
g67579.t1	6.3.2.51
g676.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g67610.t1	2.4.1.12
g67617.t1	3.6.3.44
g67640.t1	2.7.11.1
g67641.t1	3.1.26.5
g67642.t1	6.3.3.2
g67646.t1	1.1.1.219;1.1.1.234
g67681.t1	4.2.3.104;4.2.3.40;4.2.3.57;4.2.3.69;4.2.3.75;4.2.3.78;4.2.3.79;4.2.3.88
g67702.t1	1.14.14.1
g67718.t1	2.3.1.225
g67720.t1	2.7.11.1
g67721.t1	3.6.1.1
g67722.t1	1.11.1.7
g67723.t1	1.11.1.7
g67724.t1	1.11.1.7
g67727.t1	2.7.11.22;2.7.11.23
g67729.t1	1.1.1.288
g6773.t1	2.5.1.112;2.5.1.27
g67731.t1	1.1.1.288
g67740.t1	3.2.1.14
g67743.t1	3.4.17.22
g67744.t1	2.7.1.32;2.7.1.82
g67745.t1	3.6.5.5
g67752.t1	3.6.5.5
g67755.t1	3.6.4.12
g67756.t1	5.4.2.11
g67763.t1	3.6.5.5
g67764.t1	3.6.5.5
g67765.t1	3.1.3.36
g67772.t1	2.4.2.8
g678.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g67801.t1	5.4.99.45
g67804.t1	5.3.99.3
g67806.t1	1.14.18.5
g67818.t1	1.10.3.2
g67842.t1	2.3.2.27
g67851.t1	2.3.2.27
g67856.t1	2.3.2.27
g67858.t1	3.1.27.1
g67868.t1	6.3.2.51
g67884.t1	2.7.10.1;2.7.11.1
g67885.t1	2.7.1.11
g67909.t1	3.6.3.44
g67911.t1	3.4.23.5
g67930.t1	2.4.1.12
g67931.t1	5.4.2.11
g67959.t1	3.1.3.12
g68000.t1	3.4.22.34
g68002.t1	3.6.4.12
g68013.t1	1.14.14.19;1.14.14.32
g68051.t1	3.1.3.16
g68073.t1	5.2.1.8
g68077.t1	5.2.1.8
g68080.t1	3.1.3.16;3.1.3.48
g68081.t1	1.4.3.16
g68082.t1	2.3.2.27
g68103.t1	2.4.1.324
g68105.t1	2.4.1.324
g68106.t1	2.4.1.324
g68108.t1	2.4.1.324
g68109.t1	2.4.1.324
g68111.t1	2.4.1.324
g68112.t1	2.4.1.324
g68113.t1	2.4.1.324
g68114.t1	2.4.1.324
g68140.t1	2.5.1.54
g68146.t1	2.7.11.1
g68150.t1	1.1.1.1;1.1.1.284
g68159.t1	1.1.1.1;1.1.1.284
g68162.t1	6.1.1.11
g68165.t1	6.1.1.11
g68166.t1	1.11.1.11
g68171.t1	2.4.2.29
g68173.t1	3.6.4.13
g68177.t1	3.5.1.4
g68189.t1	2.3.2.27
g68197.t1	2.3.2.27
g68228.t1	2.7.11.1
g68240.t1	5.3.1.9
g68243.t1	2.3.1.91
g68250.t1	3.4.19.12
g68263.t1	4.3.2.1
g68264.t1	2.2.1.6
g68272.t1	1.6.2.4
g68273.t1	6.1.1.16
g68278.t1	2.5.1.60
g68283.t1	2.1.3.15;6.4.1.2
g68284.t1	1.6.5.3
g683.t1	1.6.5.3
g68303.t1	2.3.2.26
g68307.t1	2.5.1.112;2.5.1.27
g68311.t1	4.2.2.23
g68312.t1	4.2.2.23
g68313.t1	4.2.2.23
g68314.t1	4.2.2.23
g68328.t1	1.11.1.7
g68330.t1	2.1.2.1
g68332.t1	2.7.11.11
g68340.t1	1.2.1.70
g68341.t1	4.1.1.49
g68350.t1	2.1.1.310
g6836.t1	2.3.2.27
g68365.t1	2.3.2.31
g68369.t1	2.7.1.17
g68370.t1	2.7.1.17
g68383.t1	2.7.1.134;2.7.1.159
g68407.t1	2.6.1.42
g68417.t1	2.6.1.42
g68438.t1	4.4.1.14
g68443.t1	1.14.14.17
g68463.t1	2.3.1.91
g68464.t1	2.3.1.91
g68470.t1	5.2.1.8
g68472.t1	2.3.1.91
g68504.t1	2.7.7.7;3.6.3.8
g68519.t1	2.4.2.7
g68537.t1	2.1.1.322
g68550.t1	1.14.13.53;1.14.13.89;1.14.14.19;1.14.14.32
g68551.t1	1.14.13.53;1.14.13.89;1.14.14.19;1.14.14.32
g68553.t1	1.14.13.53;1.14.13.89;1.14.14.19;1.14.14.32
g68562.t1	1.14.13.53;1.14.13.89
g68563.t1	1.14.13.53;1.14.13.89;1.14.14.19;1.14.14.32
g68564.t1	1.14.13.53;1.14.13.89
g68565.t1	1.14.13.53;1.14.13.89;1.14.14.19;1.14.14.32
g68567.t1	1.14.13.53;1.14.13.89
g68568.t1	1.14.13.53;1.14.13.89
g68584.t1	3.4.19.5
g68592.t1	3.4.22.15
g68609.t1	2.3.2.27
g68619.t1	2.3.2.27
g68634.t1	3.4.19.12
g68636.t1	2.7.11.1
g68640.t1	1.14.13.93
g68643.t1	3.2.1.1
g68644.t1	3.4.19.12
g68650.t1	2.4.2.51
g68651.t1	2.3.1.91
g68652.t1	2.4.2.51
g68653.t1	2.4.2.51
g68654.t1	2.3.1.91
g68655.t1	2.4.2.51
g68656.t1	2.3.1.91
g68657.t1	2.4.2.51
g68658.t1	2.4.2.51
g68659.t1	2.4.2.51
g68660.t1	2.4.2.51
g68661.t1	2.4.2.51
g68667.t1	3.1.3.4
g68670.t1	3.1.3.4
g68671.t1	3.1.3.4
g68673.t1	3.1.3.16
g68695.t1	1.14.15.20
g68710.t1	2.7.11.25
g68714.t1	1.6.5.3
g68725.t1	2.4.2.51
g68729.t1	3.4.21.89
g68734.t1	1.14.13.191;1.14.13.78
g68736.t1	1.14.13.191;1.14.13.78
g68743.t1	1.14.14.1;1.14.14.19;1.14.14.32
g68744.t1	1.14.14.1;1.14.14.19;1.14.14.32
g68745.t1	1.14.14.1;1.14.14.19;1.14.14.32
g68746.t1	1.14.14.1;1.14.14.19;1.14.14.32
g68747.t1	1.14.14.1;1.14.14.19;1.14.14.32
g68748.t1	1.14.14.1;1.14.14.19;1.14.14.32
g68749.t1	1.14.14.1;1.14.14.19;1.14.14.32
g68750.t1	2.7.11.1
g68753.t1	2.7.11.1
g68761.t1	4.2.1.92
g68763.t1	2.3.1.181
g68766.t1	2.3.2.31
g68768.t1	3.1.3.36;3.1.3.56
g68775.t1	2.3.1.51
g68776.t1	3.4.24.36
g68781.t1	3.2.2.20
g68782.t1	2.5.1.1;2.5.1.10;2.5.1.29
g68786.t1	3.2.2.20
g68790.t1	2.4.1.218
g68791.t1	2.3.1.23;2.3.1.67
g68795.t1	1.10.3.9
g68796.t1	1.10.3.9
g688.t1	1.14.14.1
g68800.t1	3.1.3.16
g68801.t1	1.14.14.1
g68802.t1	1.14.14.1
g68818.t1	3.6.1.23
g6882.t1	2.7.11.1
g68832.t1	1.11.1.7
g68833.t1	4.1.3.44
g68836.t1	4.1.3.44
g68839.t1	2.5.1.112;2.5.1.27
g68842.t1	4.1.3.44
g68846.t1	1.1.1.195
g68854.t1	2.3.1.199
g68856.t1	3.2.2.21
g68863.t1	3.1.1.11
g68875.t1	2.1.3.3;3.4.25.1
g68877.t1	2.1.3.3
g68878.t1	3.2.1.78
g68882.t1	2.1.1.141
g68883.t1	2.7.1.158
g68885.t1	3.4.25.1
g68888.t1	2.7.11.24
g68889.t1	2.7.11.24
g68894.t1	2.1.1.198
g68895.t1	2.3.2.25
g68896.t1	1.5.99.12
g68901.t1	3.4.22.15
g68910.t1	3.4.22.41
g68928.t1	1.2.3.15
g68929.t1	1.2.3.15
g68930.t1	1.2.3.15
g68931.t1	1.2.3.15
g68949.t1	3.2.1.4
g6895.t1	1.11.1.7
g68950.t1	2.1.1.314
g68951.t1	2.1.1.314
g68964.t1	2.7.1.1
g68987.t1	3.6.4.13
g69.t1	2.1.1.276;2.1.1.278
g69012.t1	5.3.99.3
g69016.t1	2.4.1.330
g69019.t1	1.11.1.7
g69021.t1	3.1.26.5
g69022.t1	2.3.2.27
g69023.t1	1.8.1.8
g69024.t1	2.7.11.1;5.4.99.23
g69025.t1	5.4.99.23
g69026.t1	1.14.11.2
g69034.t1	3.1.4.4
g69037.t1	4.1.1.17
g69041.t1	5.4.99.12
g69047.t1	3.2.1.1
g69049.t1	3.4.21.26
g69050.t1	5.4.99.25
g69056.t1	1.1.1.1;1.1.1.284
g69057.t1	1.1.1.1;1.1.1.284
g69058.t1	3.5.1.23
g69065.t1	3.2.1.8
g69068.t1	2.7.11.1
g6908.t1	3.6.4.12
g69081.t1	2.4.1.83
g69082.t1	2.4.1.18
g69086.t1	1.11.1.6
g69088.t1	1.11.1.6
g69091.t1	2.7.11.1
g69097.t1	3.1.3.12
g69099.t1	3.1.3.12
g69105.t1	3.1.3.16
g69107.t1	2.7.11.1
g69108.t1	1.2.1.13
g69110.t1	2.3.1.225
g69113.t1	2.3.2.27
g69116.t1	3.4.22.15
g69128.t1	1.1.1.34
g69134.t1	2.7.11.22
g69138.t1	2.7.11.1
g69158.t1	3.1.3.1
g69162.t1	3.1.3.1
g69180.t1	2.3.1.199
g69181.t1	3.1.27.1
g69188.t1	2.1.1.127;2.1.1.259
g69189.t1	2.1.1.127;2.1.1.259
g69192.t1	2.7.11.1
g69197.t1	2.4.2.39
g69198.t1	2.8.2.39
g69199.t1	2.8.2.39
g69208.t1	2.3.1.225;3.2.1.166
g6921.t1	3.6.4.12
g69221.t1	2.4.1.215;2.4.2.40
g69222.t1	2.4.1.255
g69235.t1	3.2.1.166
g69240.t1	2.4.1.1
g69243.t1	3.4.24.64
g69244.t1	1.14.13.204
g69256.t1	3.1.1.97
g69259.t1	6.3.4.5
g69276.t1	2.7.11.1
g69277.t1	2.7.11.1
g69278.t1	3.1.1.31
g69280.t1	2.5.1.15;2.7.6.3
g69282.t1	5.4.99.30
g69304.t1	2.8.2.39
g69305.t1	2.8.2.39
g69306.t1	2.8.2.39
g69307.t1	2.8.2.39
g69309.t1	2.8.2.39
g69310.t1	2.8.2.39
g69311.t1	2.8.2.39
g69312.t1	2.8.2.39
g69314.t1	2.8.2.39
g69315.t1	2.8.2.39
g69317.t1	2.8.2.39
g69319.t1	2.8.2.39
g69322.t1	2.8.2.39
g69325.t1	2.8.2.39
g69328.t1	2.8.2.39
g69329.t1	2.8.2.39
g69331.t1	2.8.2.39
g69332.t1	2.8.2.39
g69334.t1	2.8.2.39
g69342.t1	3.2.2.20
g69364.t1	2.6.1.99
g69378.t1	2.7.8.1
g69380.t1	4.1.1.17;4.1.1.50
g69392.t1	2.7.1.48
g69393.t1	5.5.1.6
g69394.t1	5.5.1.6
g69397.t1	2.3.1.24
g69398.t1	3.2.2.3
g69400.t1	1.1.1.343;1.1.1.44
g69401.t1	2.3.1.87
g69417.t1	2.3.2.27
g69418.t1	2.7.1.48
g69424.t1	2.7.11.1
g69426.t1	3.6.3.1
g69427.t1	3.5.4.33
g69433.t1	3.6.1.55;3.6.1.68
g69436.t1	3.6.1.55;3.6.1.68
g69444.t1	1.16.5.1
g69449.t1	3.4.23.25;3.4.23.5
g69452.t1	1.17.1.3
g69459.t1	3.4.11.18
g69471.t1	1.14.14.1
g69516.t1	2.7.11.1
g69521.t1	2.3.1.12
g69556.t1	3.2.1.177;3.2.1.20
g69562.t1	2.5.1.112;2.5.1.27
g69563.t1	2.5.1.112;2.5.1.27
g69567.t1	3.1.1.23
g69578.t1	2.3.1.199
g69579.t1	2.3.1.199
g69590.t1	6.1.1.18
g69594.t1	6.1.1.16
g69604.t1	2.7.11.1
g69608.t1	2.7.11.1
g69610.t1	2.7.11.1
g69616.t1	1.1.1.85
g69620.t1	2.7.11.1
g69621.t1	2.7.11.1
g69624.t1	2.7.11.1
g69625.t1	2.7.11.1
g69626.t1	2.7.11.1
g69640.t1	3.1.3.4;3.1.3.81
g69641.t1	3.1.3.4;3.1.3.81
g69642.t1	3.1.3.4;3.1.3.81
g69644.t1	2.7.1.138
g69648.t1	2.7.7.48
g69663.t1	2.1.1.143
g69665.t1	2.3.2.27
g69666.t1	2.7.7.19
g69669.t1	4.1.2.13
g69671.t1	2.7.8.29
g69672.t1	3.1.2.14;3.1.2.21
g69683.t1	3.6.3.14
g69684.t1	2.7.11.1
g69703.t1	5.3.1.6
g69728.t1	2.7.1.150
g69730.t1	2.4.2.19
g69748.t1	3.6.4.12
g69750.t1	2.7.11.24
g69753.t1	2.7.1.48
g69755.t1	1.14.11.18
g69759.t1	3.1.27.1
g69760.t1	3.1.27.1
g69761.t1	2.4.1.134
g69762.t1	1.1.1.285
g69764.t1	2.3.2.27
g69775.t1	3.6.4.12
g698.t1	1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g69800.t1	3.6.1.5
g69809.t1	4.4.1.28
g69837.t1	2.7.7.48
g69840.t1	3.2.1.78
g69844.t1	2.7.7.48
g69855.t1	1.14.14.1
g69862.t1	1.14.18.5
g69873.t1	1.14.18.5
g69876.t1	1.4.3.21
g69879.t1	1.14.18.5
g69903.t1	1.14.18.5
g69907.t1	1.14.18.5
g69915.t1	2.3.1.133
g69945.t1	2.7.11.1
g69958.t1	5.1.3.1
g69965.t1	2.3.1.15;2.3.1.198
g69992.t1	1.1.1.79
g70.t1	2.1.1.276;2.1.1.278
g70004.t1	3.2.1.177;3.2.1.20
g70010.t1	2.5.1.112;2.5.1.27
g70011.t1	2.5.1.112;2.5.1.27
g70015.t1	3.1.1.23
g70030.t1	2.3.1.199
g70031.t1	2.3.1.199
g70038.t1	6.1.1.18
g70041.t1	6.1.1.16
g70049.t1	2.7.11.1
g70052.t1	2.7.11.1
g70055.t1	2.7.11.1
g70064.t1	2.7.11.1
g70065.t1	2.7.11.1
g70066.t1	2.7.11.1
g70069.t1	2.7.11.1
g70070.t1	3.1.3.16
g70072.t1	2.7.11.1
g70073.t1	2.3.1.133
g70088.t1	1.1.1.85
g70092.t1	2.7.11.1
g70093.t1	2.7.11.1
g70094.t1	2.7.11.1
g70095.t1	2.7.11.1
g701.t1	1.14.13.121;1.14.13.144;1.14.14.1;1.14.14.19;1.14.14.32
g70110.t1	3.1.3.4;3.1.3.81
g70111.t1	3.1.3.4;3.1.3.81
g70112.t1	3.1.3.4;3.1.3.81
g70114.t1	2.7.1.138
g70118.t1	2.7.7.48
g70132.t1	2.1.1.143
g70134.t1	2.3.2.27
g70135.t1	2.7.7.19
g70138.t1	4.1.2.13
g70140.t1	2.7.8.29
g70141.t1	3.1.2.14;3.1.2.21
g70153.t1	3.6.3.14
g70170.t1	5.3.1.6
g70194.t1	2.7.1.150
g70195.t1	3.6.4.12
g70196.t1	3.6.4.12
g70198.t1	2.4.2.19
